float_id,cycle_number,latitude,longitude,datetime,temp_min,temp_max,salinity_mean,summary_text
5903747,125,18.524,90.764,2013-09-04 09:16:50.000988587,17.675,29.043,28.7916228503305,"ARGO float 5903747 on cycle 125 reported data on 2013-09-04 at location 18.5°N, 90.8°E. The profile measured temperatures from 17.7°C to 29.0°C and salinities around 28.8 PSU."
5903747,126,18.52,90.8,2013-09-04 12:05:27.001294753,17.544,29.012,28.70264952694899,"ARGO float 5903747 on cycle 126 reported data on 2013-09-04 at location 18.5°N, 90.8°E. The profile measured temperatures from 17.5°C to 29.0°C and salinities around 28.7 PSU."
5903747,127,18.505,90.821,2013-09-04 14:28:04.001542708,17.925,29.011,28.992222227272727,"ARGO float 5903747 on cycle 127 reported data on 2013-09-04 at location 18.5°N, 90.8°E. The profile measured temperatures from 17.9°C to 29.0°C and salinities around 29.0 PSU."
5903747,128,18.493,90.833,2013-09-04 16:47:24.001784848,17.875,29.014,28.44695433491062,"ARGO float 5903747 on cycle 128 reported data on 2013-09-04 at location 18.5°N, 90.8°E. The profile measured temperatures from 17.9°C to 29.0°C and salinities around 28.4 PSU."
5903747,129,18.488,90.845,2013-09-04 19:06:50.002046942,17.922,29.017,28.76197816612529,"ARGO float 5903747 on cycle 129 reported data on 2013-09-04 at location 18.5°N, 90.8°E. The profile measured temperatures from 17.9°C to 29.0°C and salinities around 28.8 PSU."
5903747,130,18.491,90.865,2013-09-04 21:30:22.002296757,17.372,29.015,28.67355538930535,"ARGO float 5903747 on cycle 130 reported data on 2013-09-04 at location 18.5°N, 90.9°E. The profile measured temperatures from 17.4°C to 29.0°C and salinities around 28.7 PSU."
5903747,131,18.489,90.893,2013-09-04 23:54:13.002545983,17.581,28.995,28.548243090454772,"ARGO float 5903747 on cycle 131 reported data on 2013-09-04 at location 18.5°N, 90.9°E. The profile measured temperatures from 17.6°C to 29.0°C and salinities around 28.5 PSU."
5903747,132,18.475,90.912,2013-09-05 02:16:51.000237796,18.052,29.004,28.697034609342914,"ARGO float 5903747 on cycle 132 reported data on 2013-09-05 at location 18.5°N, 90.9°E. The profile measured temperatures from 18.1°C to 29.0°C and salinities around 28.7 PSU."
5903747,133,18.461,90.93,2013-09-05 04:55:49.000508883,18.105,29.01,32.78073320337302,"ARGO float 5903747 on cycle 133 reported data on 2013-09-05 at location 18.5°N, 90.9°E. The profile measured temperatures from 18.1°C to 29.0°C and salinities around 32.8 PSU."
5903747,134,18.454,90.963,2013-09-05 08:02:40.000861132,18.043,29.164,28.679911015217392,"ARGO float 5903747 on cycle 134 reported data on 2013-09-05 at location 18.5°N, 91.0°E. The profile measured temperatures from 18.0°C to 29.2°C and salinities around 28.7 PSU."
5903747,135,18.449,91.012,2013-09-05 11:07:20.001190304,17.829,29.154,28.750366584818863,"ARGO float 5903747 on cycle 135 reported data on 2013-09-05 at location 18.4°N, 91.0°E. The profile measured temperatures from 17.8°C to 29.2°C and salinities around 28.8 PSU."
5903747,136,18.422,91.049,2013-09-05 13:57:22.001477679,18.053,29.069,28.49205772430939,"ARGO float 5903747 on cycle 136 reported data on 2013-09-05 at location 18.4°N, 91.0°E. The profile measured temperatures from 18.1°C to 29.1°C and salinities around 28.5 PSU."
5903747,137,18.397,91.067,2013-09-05 16:32:02.001762945,18.905,29.031,28.24517949220779,"ARGO float 5903747 on cycle 137 reported data on 2013-09-05 at location 18.4°N, 91.1°E. The profile measured temperatures from 18.9°C to 29.0°C and salinities around 28.2 PSU."
5903747,138,18.382,91.085,2013-09-05 19:15:56.002060157,17.749,29.031,28.592631367887325,"ARGO float 5903747 on cycle 138 reported data on 2013-09-05 at location 18.4°N, 91.1°E. The profile measured temperatures from 17.7°C to 29.0°C and salinities around 28.6 PSU."
5903747,139,18.376,91.109,2013-09-05 21:58:03.002337396,17.647,29.033,28.647895926814265,"ARGO float 5903747 on cycle 139 reported data on 2013-09-05 at location 18.4°N, 91.1°E. The profile measured temperatures from 17.6°C to 29.0°C and salinities around 28.6 PSU."
5903747,140,18.372,91.129,2013-09-06 00:12:14.000017567,17.475,29.037,27.932731307639838,"ARGO float 5903747 on cycle 140 reported data on 2013-09-06 at location 18.4°N, 91.1°E. The profile measured temperatures from 17.5°C to 29.0°C and salinities around 27.9 PSU."
5903747,141,18.354,91.145,2013-09-06 03:03:24.000326176,18.742,29.043,27.991083520979018,"ARGO float 5903747 on cycle 141 reported data on 2013-09-06 at location 18.4°N, 91.1°E. The profile measured temperatures from 18.7°C to 29.0°C and salinities around 28.0 PSU."
5903747,142,18.347,91.156,2013-09-06 05:17:15.000561185,18.513,29.141,28.503731345754428,"ARGO float 5903747 on cycle 142 reported data on 2013-09-06 at location 18.3°N, 91.2°E. The profile measured temperatures from 18.5°C to 29.1°C and salinities around 28.5 PSU."
5903747,143,18.344,91.168,2013-09-06 07:31:34.000795833,17.785,29.034,28.525388934059286,"ARGO float 5903747 on cycle 143 reported data on 2013-09-06 at location 18.3°N, 91.2°E. The profile measured temperatures from 17.8°C to 29.0°C and salinities around 28.5 PSU."
5903747,144,18.341,91.191,2013-09-06 10:09:55.001085932,17.529,29.035,28.493805888958203,"ARGO float 5903747 on cycle 144 reported data on 2013-09-06 at location 18.3°N, 91.2°E. The profile measured temperatures from 17.5°C to 29.0°C and salinities around 28.5 PSU."
5903747,145,18.337,91.212,2013-09-06 12:25:00.001323785,17.764,29.036,28.402218844572893,"ARGO float 5903747 on cycle 145 reported data on 2013-09-06 at location 18.3°N, 91.2°E. The profile measured temperatures from 17.8°C to 29.0°C and salinities around 28.4 PSU."
5903747,146,18.308,91.217,2013-09-06 15:27:00.001648555,18.515,29.033,28.138393738140415,"ARGO float 5903747 on cycle 146 reported data on 2013-09-06 at location 18.3°N, 91.2°E. The profile measured temperatures from 18.5°C to 29.0°C and salinities around 28.1 PSU."
5903747,147,18.292,91.219,2013-09-06 17:56:27.001905290,18.707,29.023,27.53553665328467,"ARGO float 5903747 on cycle 147 reported data on 2013-09-06 at location 18.3°N, 91.2°E. The profile measured temperatures from 18.7°C to 29.0°C and salinities around 27.5 PSU."
5903747,148,18.29,91.226,2013-09-06 20:08:45.002157224,17.659,29.019,27.932962108771928,"ARGO float 5903747 on cycle 148 reported data on 2013-09-06 at location 18.3°N, 91.2°E. The profile measured temperatures from 17.7°C to 29.0°C and salinities around 27.9 PSU."
5903747,149,18.294,91.245,2013-09-06 22:42:34.002421139,17.589,29.001,27.808971107092198,"ARGO float 5903747 on cycle 149 reported data on 2013-09-06 at location 18.3°N, 91.2°E. The profile measured temperatures from 17.6°C to 29.0°C and salinities around 27.8 PSU."
5903747,150,18.292,91.268,2013-09-07 00:54:02.000078291,17.504,28.991,28.000227771306815,"ARGO float 5903747 on cycle 150 reported data on 2013-09-07 at location 18.3°N, 91.3°E. The profile measured temperatures from 17.5°C to 29.0°C and salinities around 28.0 PSU."
5903747,151,18.274,91.283,2013-09-07 03:00:06.000322008,18.492,28.987,27.67122187365398,"ARGO float 5903747 on cycle 151 reported data on 2013-09-07 at location 18.3°N, 91.3°E. The profile measured temperatures from 18.5°C to 29.0°C and salinities around 27.7 PSU."
5903747,152,18.253,91.3,2013-09-07 05:55:50.000616094,18.434,29.092,28.36370568682368,"ARGO float 5903747 on cycle 152 reported data on 2013-09-07 at location 18.3°N, 91.3°E. The profile measured temperatures from 18.4°C to 29.1°C and salinities around 28.4 PSU."
5903747,153,18.236,91.326,2013-09-07 08:54:37.000936612,17.648,29.061,28.278258545575515,"ARGO float 5903747 on cycle 153 reported data on 2013-09-07 at location 18.2°N, 91.3°E. The profile measured temperatures from 17.6°C to 29.1°C and salinities around 28.3 PSU."
5903747,154,18.228,91.355,2013-09-07 11:32:08.001226651,17.734,29.004,28.40150200134228,"ARGO float 5903747 on cycle 154 reported data on 2013-09-07 at location 18.2°N, 91.4°E. The profile measured temperatures from 17.7°C to 29.0°C and salinities around 28.4 PSU."
5903747,155,18.215,91.375,2013-09-07 13:48:13.001464379,17.521,29.027,28.393928562460367,"ARGO float 5903747 on cycle 155 reported data on 2013-09-07 at location 18.2°N, 91.4°E. The profile measured temperatures from 17.5°C to 29.0°C and salinities around 28.4 PSU."
5903747,156,18.18,91.394,2013-09-07 16:21:06.001747272,18.995,28.979,28.05347631322957,"ARGO float 5903747 on cycle 156 reported data on 2013-09-07 at location 18.2°N, 91.4°E. The profile measured temperatures from 19.0°C to 29.0°C and salinities around 28.1 PSU."
5903747,157,18.162,91.402,2013-09-07 18:30:04.001974764,18.721,29.012,27.87656485415304,"ARGO float 5903747 on cycle 157 reported data on 2013-09-07 at location 18.2°N, 91.4°E. The profile measured temperatures from 18.7°C to 29.0°C and salinities around 27.9 PSU."
5903747,158,18.155,91.412,2013-09-07 20:41:15.002205380,17.826,29.023,28.075324121565934,"ARGO float 5903747 on cycle 158 reported data on 2013-09-07 at location 18.2°N, 91.4°E. The profile measured temperatures from 17.8°C to 29.0°C and salinities around 28.1 PSU."
5903747,159,18.149,91.43,2013-09-07 22:55:52.002440146,17.731,29.042,28.285759159777918,"ARGO float 5903747 on cycle 159 reported data on 2013-09-07 at location 18.1°N, 91.4°E. The profile measured temperatures from 17.7°C to 29.0°C and salinities around 28.3 PSU."
5903747,160,18.14,91.449,2013-09-08 01:05:40.000114475,17.786,29.07,28.36881479317269,"ARGO float 5903747 on cycle 160 reported data on 2013-09-08 at location 18.1°N, 91.4°E. The profile measured temperatures from 17.8°C to 29.1°C and salinities around 28.4 PSU."
5903747,161,18.117,91.47,2013-09-08 03:41:48.000381336,17.932,29.059,28.24681822894737,"ARGO float 5903747 on cycle 161 reported data on 2013-09-08 at location 18.1°N, 91.5°E. The profile measured temperatures from 17.9°C to 29.1°C and salinities around 28.2 PSU."
5903747,162,18.092,91.477,2013-09-08 05:50:22.000609199,19.231,29.121,28.108258471982758,"ARGO float 5903747 on cycle 162 reported data on 2013-09-08 at location 18.1°N, 91.5°E. The profile measured temperatures from 19.2°C to 29.1°C and salinities around 28.1 PSU."
5903747,163,18.072,91.478,2013-09-08 08:40:29.000916284,19.072,29.015,28.255602498274673,"ARGO float 5903747 on cycle 163 reported data on 2013-09-08 at location 18.1°N, 91.5°E. The profile measured temperatures from 19.1°C to 29.0°C and salinities around 28.3 PSU."
5903747,164,18.065,91.486,2013-09-08 10:52:01.001148355,17.683,29.012,27.586945665195,"ARGO float 5903747 on cycle 164 reported data on 2013-09-08 at location 18.1°N, 91.5°E. The profile measured temperatures from 17.7°C to 29.0°C and salinities around 27.6 PSU."
5903747,165,18.062,91.5,2013-09-08 13:04:05.001400473,17.63,29.086,28.063953965077232,"ARGO float 5903747 on cycle 165 reported data on 2013-09-08 at location 18.1°N, 91.5°E. The profile measured temperatures from 17.6°C to 29.1°C and salinities around 28.1 PSU."
5903747,166,18.053,91.514,2013-09-08 15:16:03.001632646,17.8,28.893,27.792840528396837,"ARGO float 5903747 on cycle 166 reported data on 2013-09-08 at location 18.1°N, 91.5°E. The profile measured temperatures from 17.8°C to 28.9°C and salinities around 27.8 PSU."
5903747,167,18.03,91.526,2013-09-08 17:41:36.001883397,19.94,28.874,27.617265893124067,"ARGO float 5903747 on cycle 167 reported data on 2013-09-08 at location 18.0°N, 91.5°E. The profile measured temperatures from 19.9°C to 28.9°C and salinities around 27.6 PSU."
5903747,168,18.015,91.532,2013-09-08 19:48:34.002107994,18.965,28.818,27.865194750708216,"ARGO float 5903747 on cycle 168 reported data on 2013-09-08 at location 18.0°N, 91.5°E. The profile measured temperatures from 19.0°C to 28.8°C and salinities around 27.9 PSU."
5903747,169,18.004,91.541,2013-09-08 22:00:22.002360456,17.771,28.841,28.223133832250443,"ARGO float 5903747 on cycle 169 reported data on 2013-09-08 at location 18.0°N, 91.5°E. The profile measured temperatures from 17.8°C to 28.8°C and salinities around 28.2 PSU."
5903747,170,17.996,91.554,2013-09-09 00:14:05.000020252,17.473,28.847,28.081444632495163,"ARGO float 5903747 on cycle 170 reported data on 2013-09-09 at location 18.0°N, 91.6°E. The profile measured temperatures from 17.5°C to 28.8°C and salinities around 28.1 PSU."
5903747,171,17.989,91.57,2013-09-09 02:27:53.000253622,17.727,28.88,27.68920184507042,"ARGO float 5903747 on cycle 171 reported data on 2013-09-09 at location 18.0°N, 91.6°E. The profile measured temperatures from 17.7°C to 28.9°C and salinities around 27.7 PSU."
5903747,172,17.973,91.583,2013-09-09 04:41:31.000488740,17.739,28.843,27.757218766732937,"ARGO float 5903747 on cycle 172 reported data on 2013-09-09 at location 18.0°N, 91.6°E. The profile measured temperatures from 17.7°C to 28.8°C and salinities around 27.8 PSU."
5903747,173,17.95,91.592,2013-09-09 06:53:23.000720760,18.558,29.083,28.03563013038054,"ARGO float 5903747 on cycle 173 reported data on 2013-09-09 at location 17.9°N, 91.6°E. The profile measured temperatures from 18.6°C to 29.1°C and salinities around 28.0 PSU."
5903747,174,17.919,91.604,2013-09-09 09:56:10.001046776,17.791,29.235,27.989474163857043,"ARGO float 5903747 on cycle 174 reported data on 2013-09-09 at location 17.9°N, 91.6°E. The profile measured temperatures from 17.8°C to 29.2°C and salinities around 28.0 PSU."
5903747,175,17.907,91.61,2013-09-09 12:09:18.001300343,17.675,29.225,28.081034769893897,"ARGO float 5903747 on cycle 175 reported data on 2013-09-09 at location 17.9°N, 91.6°E. The profile measured temperatures from 17.7°C to 29.2°C and salinities around 28.1 PSU."
5903747,176,17.897,91.622,2013-09-09 14:22:28.001533946,17.572,29.143,28.176937905867973,"ARGO float 5903747 on cycle 176 reported data on 2013-09-09 at location 17.9°N, 91.6°E. The profile measured temperatures from 17.6°C to 29.1°C and salinities around 28.2 PSU."
5903747,177,17.882,91.634,2013-09-09 16:35:58.001767189,17.605,29.053,28.065850227329193,"ARGO float 5903747 on cycle 177 reported data on 2013-09-09 at location 17.9°N, 91.6°E. The profile measured temperatures from 17.6°C to 29.1°C and salinities around 28.1 PSU."
5903747,178,17.863,91.642,2013-09-09 18:47:50.001999218,18.722,29.038,28.147658275073315,"ARGO float 5903747 on cycle 178 reported data on 2013-09-09 at location 17.9°N, 91.6°E. The profile measured temperatures from 18.7°C to 29.0°C and salinities around 28.1 PSU."
5903747,179,17.825,91.649,2013-09-09 21:24:08.002287910,18.827,29.033,30.87000262946139,"ARGO float 5903747 on cycle 179 reported data on 2013-09-09 at location 17.8°N, 91.6°E. The profile measured temperatures from 18.8°C to 29.0°C and salinities around 30.9 PSU."
5903747,180,17.804,91.651,2013-09-09 23:38:24.002522793,17.72,29.012,30.12627122745358,"ARGO float 5903747 on cycle 180 reported data on 2013-09-09 at location 17.8°N, 91.7°E. The profile measured temperatures from 17.7°C to 29.0°C and salinities around 30.1 PSU."
5903747,181,17.789,91.656,2013-09-10 01:52:35.000182850,17.616,29.036,31.394270153294197,"ARGO float 5903747 on cycle 181 reported data on 2013-09-10 at location 17.8°N, 91.7°E. The profile measured temperatures from 17.6°C to 29.0°C and salinities around 31.4 PSU."
5903747,182,17.777,91.663,2013-09-10 04:05:36.000436349,17.707,29.517,29.658293471849866,"ARGO float 5903747 on cycle 182 reported data on 2013-09-10 at location 17.8°N, 91.7°E. The profile measured temperatures from 17.7°C to 29.5°C and salinities around 29.7 PSU."
5903747,183,17.765,91.665,2013-09-10 06:13:13.000662511,18.885,29.843,32.50243936613119,"ARGO float 5903747 on cycle 183 reported data on 2013-09-10 at location 17.8°N, 91.7°E. The profile measured temperatures from 18.9°C to 29.8°C and salinities around 32.5 PSU."
5903747,184,17.741,91.668,2013-09-10 08:23:31.000891738,18.929,29.948,32.31907300811124,"ARGO float 5903747 on cycle 184 reported data on 2013-09-10 at location 17.7°N, 91.7°E. The profile measured temperatures from 18.9°C to 29.9°C and salinities around 32.3 PSU."
5903747,185,17.718,91.672,2013-09-10 10:32:16.001119340,18.942,30.068,33.26299978097194,"ARGO float 5903747 on cycle 185 reported data on 2013-09-10 at location 17.7°N, 91.7°E. The profile measured temperatures from 18.9°C to 30.1°C and salinities around 33.3 PSU."
5903747,186,17.704,91.674,2013-09-10 12:46:59.001354249,17.813,29.769,32.82611052440551,"ARGO float 5903747 on cycle 186 reported data on 2013-09-10 at location 17.7°N, 91.7°E. The profile measured temperatures from 17.8°C to 29.8°C and salinities around 32.8 PSU."
5903747,187,17.694,91.681,2013-09-10 14:58:03.001586378,17.937,29.537,32.88240920697013,"ARGO float 5903747 on cycle 187 reported data on 2013-09-10 at location 17.7°N, 91.7°E. The profile measured temperatures from 17.9°C to 29.5°C and salinities around 32.9 PSU."
5903747,188,17.686,91.689,2013-09-10 17:10:50.001838178,17.696,29.361,29.343090158884564,"ARGO float 5903747 on cycle 188 reported data on 2013-09-10 at location 17.7°N, 91.7°E. The profile measured temperatures from 17.7°C to 29.4°C and salinities around 29.3 PSU."
5903747,189,17.671,91.698,2013-09-10 19:20:12.002067513,18.695,29.297,29.686469377164848,"ARGO float 5903747 on cycle 189 reported data on 2013-09-10 at location 17.7°N, 91.7°E. The profile measured temperatures from 18.7°C to 29.3°C and salinities around 29.7 PSU."
5903747,190,17.65,91.706,2013-09-10 21:30:46.002296707,18.874,29.288,30.419954639949907,"ARGO float 5903747 on cycle 190 reported data on 2013-09-10 at location 17.6°N, 91.7°E. The profile measured temperatures from 18.9°C to 29.3°C and salinities around 30.4 PSU."
5903747,191,17.629,91.713,2013-09-10 23:42:38.002528736,18.787,29.317,29.16363518600583,"ARGO float 5903747 on cycle 191 reported data on 2013-09-10 at location 17.6°N, 91.7°E. The profile measured temperatures from 18.8°C to 29.3°C and salinities around 29.2 PSU."
5903747,192,17.612,91.722,2013-09-11 01:53:56.000184181,18.78,29.472,28.525809686783344,"ARGO float 5903747 on cycle 192 reported data on 2013-09-11 at location 17.6°N, 91.7°E. The profile measured temperatures from 18.8°C to 29.5°C and salinities around 28.5 PSU."
5903747,193,17.6,91.732,2013-09-11 04:11:41.000444977,17.878,29.486,28.82784860573283,"ARGO float 5903747 on cycle 193 reported data on 2013-09-11 at location 17.6°N, 91.7°E. The profile measured temperatures from 17.9°C to 29.5°C and salinities around 28.8 PSU."
5903747,194,17.584,91.741,2013-09-11 06:26:24.000681459,17.878,29.703,28.642011252375298,"ARGO float 5903747 on cycle 194 reported data on 2013-09-11 at location 17.6°N, 91.7°E. The profile measured temperatures from 17.9°C to 29.7°C and salinities around 28.6 PSU."
5903747,195,17.56,91.746,2013-09-11 08:45:50.000923431,17.901,29.96,28.28122479663963,"ARGO float 5903747 on cycle 195 reported data on 2013-09-11 at location 17.6°N, 91.7°E. The profile measured temperatures from 17.9°C to 30.0°C and salinities around 28.3 PSU."
5903747,196,17.529,91.744,2013-09-11 11:19:39.001207779,18.971,29.771,28.687148158785757,"ARGO float 5903747 on cycle 196 reported data on 2013-09-11 at location 17.5°N, 91.7°E. The profile measured temperatures from 19.0°C to 29.8°C and salinities around 28.7 PSU."
5903747,197,17.507,91.746,2013-09-11 13:32:26.001441029,18.872,29.754,28.575209808711005,"ARGO float 5903747 on cycle 197 reported data on 2013-09-11 at location 17.5°N, 91.7°E. The profile measured temperatures from 18.9°C to 29.8°C and salinities around 28.6 PSU."
5903747,198,17.489,91.747,2013-09-11 16:04:12.001722398,19.178,29.613,28.327591577929464,"ARGO float 5903747 on cycle 198 reported data on 2013-09-11 at location 17.5°N, 91.7°E. The profile measured temperatures from 19.2°C to 29.6°C and salinities around 28.3 PSU."
5903747,199,17.476,91.752,2013-09-11 18:18:38.001957425,17.884,29.498,28.346620968730456,"ARGO float 5903747 on cycle 199 reported data on 2013-09-11 at location 17.5°N, 91.8°E. The profile measured temperatures from 17.9°C to 29.5°C and salinities around 28.3 PSU."
5903747,200,17.461,91.753,2013-09-11 20:33:55.002193680,17.625,29.369,28.279045156213705,"ARGO float 5903747 on cycle 200 reported data on 2013-09-11 at location 17.5°N, 91.8°E. The profile measured temperatures from 17.6°C to 29.4°C and salinities around 28.3 PSU."
5903747,201,17.447,91.754,2013-09-11 22:42:05.002421273,18.735,29.382,27.967666255102042,"ARGO float 5903747 on cycle 201 reported data on 2013-09-11 at location 17.4°N, 91.8°E. The profile measured temperatures from 18.7°C to 29.4°C and salinities around 28.0 PSU."
5903747,202,17.432,91.758,2013-09-12 00:55:12.000079882,18.462,29.388,28.426293176697957,"ARGO float 5903747 on cycle 202 reported data on 2013-09-12 at location 17.4°N, 91.8°E. The profile measured temperatures from 18.5°C to 29.4°C and salinities around 28.4 PSU."
5903747,203,17.419,91.767,2013-09-12 03:08:06.000333633,18.625,29.788,28.447982602868173,"ARGO float 5903747 on cycle 203 reported data on 2013-09-12 at location 17.4°N, 91.8°E. The profile measured temperatures from 18.6°C to 29.8°C and salinities around 28.4 PSU."
5903747,204,17.404,91.777,2013-09-12 05:22:09.000568306,17.72,29.636,28.406496271725032,"ARGO float 5903747 on cycle 204 reported data on 2013-09-12 at location 17.4°N, 91.8°E. The profile measured temperatures from 17.7°C to 29.6°C and salinities around 28.4 PSU."
5903747,205,17.387,91.783,2013-09-12 07:38:38.000806313,17.787,29.937,28.329483016548465,"ARGO float 5903747 on cycle 205 reported data on 2013-09-12 at location 17.4°N, 91.8°E. The profile measured temperatures from 17.8°C to 29.9°C and salinities around 28.3 PSU."
5903747,206,17.369,91.787,2013-09-12 09:56:50.001046702,17.943,29.87,28.354271404735684,"ARGO float 5903747 on cycle 206 reported data on 2013-09-12 at location 17.4°N, 91.8°E. The profile measured temperatures from 17.9°C to 29.9°C and salinities around 28.4 PSU."
5903747,207,17.352,91.79,2013-09-12 12:15:28.001309198,18.099,29.731,28.21116026180022,"ARGO float 5903747 on cycle 207 reported data on 2013-09-12 at location 17.4°N, 91.8°E. The profile measured temperatures from 18.1°C to 29.7°C and salinities around 28.2 PSU."
5903747,208,17.333,91.799,2013-09-12 14:55:03.001582018,18.014,29.713,28.423562526091587,"ARGO float 5903747 on cycle 208 reported data on 2013-09-12 at location 17.3°N, 91.8°E. The profile measured temperatures from 18.0°C to 29.7°C and salinities around 28.4 PSU."
5903747,209,17.317,91.807,2013-09-12 17:14:35.001844255,17.674,29.706,28.33884572640509,"ARGO float 5903747 on cycle 209 reported data on 2013-09-12 at location 17.3°N, 91.8°E. The profile measured temperatures from 17.7°C to 29.7°C and salinities around 28.3 PSU."
5903747,210,17.301,91.814,2013-09-12 19:33:28.002086369,17.531,29.651,28.278341811822127,"ARGO float 5903747 on cycle 210 reported data on 2013-09-12 at location 17.3°N, 91.8°E. The profile measured temperatures from 17.5°C to 29.7°C and salinities around 28.3 PSU."
5903747,211,17.286,91.817,2013-09-12 21:53:30.002330158,17.53,29.632,28.36923893458922,"ARGO float 5903747 on cycle 211 reported data on 2013-09-12 at location 17.3°N, 91.8°E. The profile measured temperatures from 17.5°C to 29.6°C and salinities around 28.4 PSU."
5903747,212,17.27,91.819,2013-09-13 00:11:39.000015985,17.574,29.6,28.195195353400223,"ARGO float 5903747 on cycle 212 reported data on 2013-09-13 at location 17.3°N, 91.8°E. The profile measured temperatures from 17.6°C to 29.6°C and salinities around 28.2 PSU."
5903747,213,17.253,91.824,2013-09-13 02:30:52.000258057,17.628,29.509,32.81170962234637,"ARGO float 5903747 on cycle 213 reported data on 2013-09-13 at location 17.3°N, 91.8°E. The profile measured temperatures from 17.6°C to 29.5°C and salinities around 32.8 PSU."
5903747,214,17.237,91.83,2013-09-13 04:56:04.000510507,17.556,29.521,28.28010254555029,"ARGO float 5903747 on cycle 214 reported data on 2013-09-13 at location 17.2°N, 91.8°E. The profile measured temperatures from 17.6°C to 29.5°C and salinities around 28.3 PSU."
5903747,215,17.224,91.835,2013-09-13 07:13:28.000769848,17.758,29.612,28.384102027507165,"ARGO float 5903747 on cycle 215 reported data on 2013-09-13 at location 17.2°N, 91.8°E. The profile measured temperatures from 17.8°C to 29.6°C and salinities around 28.4 PSU."
5903747,216,17.208,91.833,2013-09-13 09:54:00.001044048,17.462,29.627,28.18866529415105,"ARGO float 5903747 on cycle 216 reported data on 2013-09-13 at location 17.2°N, 91.8°E. The profile measured temperatures from 17.5°C to 29.6°C and salinities around 28.2 PSU."
5903747,217,17.195,91.836,2013-09-13 12:13:23.001306378,17.369,29.52,28.07650620415225,"ARGO float 5903747 on cycle 217 reported data on 2013-09-13 at location 17.2°N, 91.8°E. The profile measured temperatures from 17.4°C to 29.5°C and salinities around 28.1 PSU."
5903747,218,17.186,91.839,2013-09-13 14:31:02.001546917,17.47,29.483,28.298046103037525,"ARGO float 5903747 on cycle 218 reported data on 2013-09-13 at location 17.2°N, 91.8°E. The profile measured temperatures from 17.5°C to 29.5°C and salinities around 28.3 PSU."
5903747,219,17.176,91.844,2013-09-13 16:47:49.001784722,17.341,29.446,28.10814704620061,"ARGO float 5903747 on cycle 219 reported data on 2013-09-13 at location 17.2°N, 91.8°E. The profile measured temperatures from 17.3°C to 29.4°C and salinities around 28.1 PSU."
5903747,220,17.166,91.852,2013-09-13 19:28:30.002079256,17.55,29.428,28.04367624164678,"ARGO float 5903747 on cycle 220 reported data on 2013-09-13 at location 17.2°N, 91.9°E. The profile measured temperatures from 17.6°C to 29.4°C and salinities around 28.0 PSU."
5903747,221,17.16,91.858,2013-09-13 21:45:20.002318398,17.575,29.433,28.09961464917453,"ARGO float 5903747 on cycle 221 reported data on 2013-09-13 at location 17.2°N, 91.9°E. The profile measured temperatures from 17.6°C to 29.4°C and salinities around 28.1 PSU."
5903747,222,17.152,91.867,2013-09-14 00:24:29.000034731,17.562,29.444,28.210510920581655,"ARGO float 5903747 on cycle 222 reported data on 2013-09-14 at location 17.2°N, 91.9°E. The profile measured temperatures from 17.6°C to 29.4°C and salinities around 28.2 PSU."
5903747,223,17.143,91.878,2013-09-14 03:03:17.000326108,17.462,29.661,28.189432301408452,"ARGO float 5903747 on cycle 223 reported data on 2013-09-14 at location 17.1°N, 91.9°E. The profile measured temperatures from 17.5°C to 29.7°C and salinities around 28.2 PSU."
5903747,224,17.135,91.889,2013-09-14 05:27:09.000575570,17.381,29.741,28.40421310775151,"ARGO float 5903747 on cycle 224 reported data on 2013-09-14 at location 17.1°N, 91.9°E. The profile measured temperatures from 17.4°C to 29.7°C and salinities around 28.4 PSU."
5903747,225,17.126,91.902,2013-09-14 07:44:28.000814890,17.653,30.101,27.97306846019756,"ARGO float 5903747 on cycle 225 reported data on 2013-09-14 at location 17.1°N, 91.9°E. The profile measured temperatures from 17.7°C to 30.1°C and salinities around 28.0 PSU."
5903747,226,17.114,91.918,2013-09-14 10:24:38.001107833,17.723,29.963,28.24812842513089,"ARGO float 5903747 on cycle 226 reported data on 2013-09-14 at location 17.1°N, 91.9°E. The profile measured temperatures from 17.7°C to 30.0°C and salinities around 28.2 PSU."
5903747,227,17.1,91.928,2013-09-14 12:42:21.001348356,17.651,29.762,33.9641375,"ARGO float 5903747 on cycle 227 reported data on 2013-09-14 at location 17.1°N, 91.9°E. The profile measured temperatures from 17.7°C to 29.8°C and salinities around 34.0 PSU."
5903747,228,17.087,91.934,2013-09-14 15:01:49.001610601,17.827,29.643,28.47994485498652,"ARGO float 5903747 on cycle 228 reported data on 2013-09-14 at location 17.1°N, 91.9°E. The profile measured temperatures from 17.8°C to 29.6°C and salinities around 28.5 PSU."
5903747,229,17.071,91.943,2013-09-14 17:39:03.001880635,17.51,29.598,27.95961570723104,"ARGO float 5903747 on cycle 229 reported data on 2013-09-14 at location 17.1°N, 91.9°E. The profile measured temperatures from 17.5°C to 29.6°C and salinities around 28.0 PSU."
5903747,230,17.054,91.951,2013-09-14 20:29:03.002187972,17.314,29.56,27.993179145573382,"ARGO float 5903747 on cycle 230 reported data on 2013-09-14 at location 17.1°N, 92.0°E. The profile measured temperatures from 17.3°C to 29.6°C and salinities around 28.0 PSU."
